CHR,BP,P,SNP,ZSCORE,EFFECTSIZE,GENE,DISTANCE
7,54189761,0.488982430659235,rs868374,0.6919,-0.1087,HPVC1,46649
7,54438678,0.529608607757837,rs10259525,0.6286,-0.0298,VSTM2A,138834
7,54735645,0.635275182314217,rs2163634,0.4743,-0.0547,SEC61G,51788
7,54803978,0.888341455720365,rs2699236,0.1404,-0.0428,SEC61G,9546
7,55080321,0.664112023310736,rs10488137,0.4342,0.0983,EGFR,0
7,55095701,0.553877122001722,rs729969,0.592,-3e-04,EGFR,0
7,55247762,0.781285525299609,rs1107617,0.2776,0.0903,EGFR,5238
7,55604123,0.540989496279508,rs10230195,0.6113,-0.0583,GASP,0
7,56265201,0.721888746367767,rs1629736,0.3559,0.012,PSPase,113618
7,56304607,0.07377037871629,rs1917040,1.788,0.1888,DQ584971,107011
7,56318083,0.221910096937791,rs6944586,1.2215,-0.2122,DQ584971,93535
7,56630250,0.366861494490877,rs6949721,0.9024,-0.0498,BC035176,56934
7,56676749,0.0350441434420645,rs4948173,2.1078,0.0058,BC035176,103433
7,56749034,0.924383867066354,rs11238425,0.0949,0.0654,DQ581928,95682
7,56808381,0.983042469248176,rs6961311,0.0213,0.1747,DQ581928,36335
7,57484818,0.871077585965395,rs11135644,0.1623,0.0639,DQ578920,4834
7,63473967,0.462430848972872,rs10949909,0.7349,-0.031,AK123141,19522
7,63477213,0.168410965939984,rs10499773,1.3773,-0.1862,AK123141,22768
7,63967324,0.813917967025191,rs10255860,0.2354,-0.2675,AK097702,660
7,64179021,0.606807651929557,rs4236205,0.5146,-0.1117,BC044608,0
7,64496380,0.963262899778783,rs3846970,0.0461,-0.1375,ZNF92,0
7,64838213,0.0494481539353728,rs4718269,1.9647,-0.0341,LOC441242,0
7,65075209,0.168505893321708,rs12540589,1.377,0.0073,GUSB,0
7,65146693,0.201393658295274,rs420880,1.2776,-0.1084,ASL,31517
7,66264829,0.969724212773144,rs10229408,0.038,0.0719,TYW1,0
7,66476088,0.829020468285307,rs6957846,0.216,0.0239,BC017910,33645
7,66798035,0.268890122883022,rs17713362,1.1056,-0.0427,BC017910,355592
7,66906956,0.666376374429092,rs2865110,0.4311,0.0231,BC017910,464513
7,67046255,0.670576252741739,rs6946431,0.4254,0.0768,BC017910,603812
7,67072892,0.100021967897192,rs11973463,1.6447,-0.0204,BC017910,630449
7,67257387,0.254435098264366,rs1990351,1.1396,-0.0816,BC017910,814944
7,67322954,0.51289612101391,rs6964267,0.6543,-0.0461,BC017910,880511
7,67533866,0.682410437613726,rs11981967,0.4092,-0.0011,BC017910,1091423
7,67652964,0.650545114884153,rs7790867,0.453,-0.0572,AUTS2,1048876
7,67721962,0.716003025183454,rs4499981,0.3638,-0.0028,AUTS2,979878
7,67793248,0.129825844662264,rs10488036,1.5148,-0.1762,AUTS2,908592
7,67876967,0.371675020316616,rs17139992,0.8933,0.1681,AUTS2,824873
7,68427886,0.202831089030951,rs2938502,1.2735,-0.256,AUTS2,273954
7,69604128,0.650394523981959,rs10486872,0.4532,-0.115,AUTS2,0
7,69733396,0.345335232559592,rs17141908,0.9437,-0.1291,AUTS2,0
7,69753180,0.430017117876559,rs10276134,0.7892,-0.0433,AUTS2,0
7,69879234,0.155719303758815,rs6460557,1.4196,-0.1498,AUTS2,0
7,69887804,0.512012526625767,rs3817575,0.6557,-0.2706,AUTS2,0
7,70210172,0.886271944269538,rs7779440,0.143,-0.1258,WBSCR17,25552
7,70324462,0.311729795532301,rs10950250,1.0116,0.059,WBSCR17,0
7,70726671,0.0919651752337813,rs3857700,1.6851,0.094,WBSCR17,0
7,70942597,0.284088773420081,rs7790027,1.0712,-0.082,CALN1,0
7,70970923,0.374306863639504,rs17424992,0.8884,0.1265,CALN1,0
7,70998972,0.765344214625657,rs6460694,0.2985,-0.1007,CALN1,0
7,71235531,0.963503381004557,rs35585314,0.0458,0.0567,CALN1,0
7,71579375,0.683724225265905,rs10233681,0.4074,0.0129,CALN1,64080
7,72658375,0.0199974251445383,rs12539160,2.3264,0.0095,MLXIPL,0
7,72777698,0.0696636433713138,rs6959538,1.8141,-0.0283,STX1A,5775
7,72864743,0.028625882929191,rs9647713,2.1886,0.0229,CLDN4,18385
7,73461988,0.891791239380836,rs6974767,0.136,-0.1125,CLIP2,3780
7,73654915,0.608362674713135,rs4717901,0.5124,0.1515,GTF2IRD1,68
7,75002446,0.208707132842392,rs11976516,1.2571,-0.0621,HIP1,0
7,75124953,0.378193352837116,rs757362,0.8812,-0.2296,HIP1,0
7,75841903,0.680290015414357,rs10156094,0.4121,0.068,SRCRB4D,14678
7,76023564,0.640251844888553,rs10952955,0.4673,-0.0643,LOC554248,0
7,76382025,0.809944039443508,rs2430265,0.2405,0.0159,BC043544,3556
7,76859950,0.504632293246686,rs4729374,0.6672,-0.0236,PION,0
7,76873328,0.512288587167859,rs6949654,0.6553,-0.2182,PION,0
7,76884158,0.272488634334877,rs10953236,1.0973,0.0544,PION,506
7,77180135,0.160957219544798,rs6966632,1.4019,0.0389,RSBN1L,0
7,77594211,0.637850527884439,rs2074640,0.4707,-0.1539,MAGI2,0
7,77604456,0.546150227310136,rs987493,0.6035,-0.0897,MAGI2,0
7,77652412,0.219394578365609,rs4730098,1.2281,-9e-04,MAGI2,0
7,77770683,0.0110909710638225,rs13227573,2.5398,0.0342,MAGI2,0
7,77958671,0.754003863781691,rs10260232,0.3134,-0.0104,MAGI2,0
7,78116249,0.836188877234235,rs2362942,0.2068,0.1132,MAGI2,0
7,78351395,0.80223170761019,rs1799027,0.2505,-0.0748,MAGI2,0
7,78525055,0.143626828445122,rs7809986,1.4624,-0.0012,MAGI2,0
7,78989937,0.285253219306469,rs11970783,1.0686,0.0353,AK311103,59701
7,79248989,0.032821272034198,rs1916731,2.1343,0.0705,AK311103,318753
7,79264692,0.715533804148436,rs2689812,0.3644,0.0199,AK311103,334456
7,80410578,0.795592719689012,rs10281727,0.2591,0.1216,SEMA3C,23976
7,80755084,0.106234953273088,rs245442,1.6153,0.057,AY927633,288554
7,81065746,0.551123253069818,rs17155245,0.5961,0.1139,AY927633,0
7,81218977,0.363431452773511,rs5745650,0.9088,0.1078,HGF,0
7,81304678,0.677175439894199,rs17155560,0.4163,-0.0152,HGF,67291
7,81305053,0.393713329220191,rs12534804,0.8529,0.1088,HGF,67666
7,81563381,0.845476727932692,rs12113057,0.1949,-0.0549,CACNA2D1,0
7,81715961,0.880004830425605,rs3801705,0.151,-0.0397,CACNA2D1,0
7,81720845,0.941520006163046,rs38557,0.0734,-0.0654,CACNA2D1,0
7,81828533,0.450980660971254,rs7804449,0.7538,-0.1037,CACNA2D1,0
7,81991339,0.404737415723503,rs10486967,0.8332,0.0434,CACNA2D1,80373
7,82167760,0.458522844361141,rs10234021,0.7413,0.0628,PCLO,53496
7,82186417,0.0602701331954449,rs6975360,1.8788,-0.129,PCLO,34839
7,82713860,0.885974807664752,rs12537056,0.1434,-0.0591,PCLO,83728
7,82925908,0.221845626598224,rs2466440,1.2216,0.0408,SEMA3E,0
7,83001812,0.958366212667897,rs9642162,0.0522,0.093,SEMA3E,0
7,83031305,0.963481075363234,rs215276,0.0458,-0.1596,SEMA3E,0
7,83446975,0.60684335953556,rs797820,0.5146,-0.1037,SEMA3A,0
7,83484103,0.527650210540742,rs12674315,0.6316,0.0869,SEMA3A,0
7,83524084,0.35539817251265,rs2527040,0.9242,-0.0657,SEMA3A,0
7,83614853,0.84773136395961,rs10263183,0.192,0.0881,SEMA3A,0
7,83774500,0.347018140833825,rs594533,0.9404,-0.1503,SEMA3A,112348
7,84006551,0.0694535707589239,rs4732558,1.8155,0.0487,BX647900,0
7,84281433,0.76670806761831,rs12707683,0.2967,-0.0864,SEMA3D,181374
7,84620152,0.437607236905023,rs33995980,0.7762,0.0713,SEMA3D,30970
7,84624890,0.840818770462647,rs13225158,0.2008,0.0641,SEMA3D,35708
7,84993778,0.808727959403768,rs1980389,0.2421,-0.1322,SEMA3D,404596
7,85194683,0.942383118672296,rs6944685,0.0723,-0.0731,SEMA3D,605501
7,86023343,0.496669033076614,rs809088,0.6797,-0.2007,GRM3,87822
7,86065377,0.953946290537715,rs12668991,0.0578,0.2816,GRM3,45788
7,86632057,0.651309499051422,rs2074757,0.4519,0.0193,DMTF1,0
7,86836271,0.354223649948835,rs3789250,0.9264,0.1296,CROT,0
7,87229697,0.748646720312536,rs7779623,0.3204,-0.0538,RUNDC3B,0
7,87353279,0.0846749483607709,rs10249603,1.7242,0.0508,DBF4,0
7,87435416,0.203399055637419,rs1688902,1.2719,-0.0881,ADAM22,0
7,87697051,0.725376356160268,rs6950892,0.3513,-0.2391,SRI,9723
7,87967047,0.816157297929749,rs181043,0.2325,-0.0776,STEAP4,192903
7,88388428,0.764299446251243,rs10248254,0.2998,-0.0919,ZNF804B,0
7,88410446,0.476066845003515,rs4728793,0.7126,-0.1901,ZNF804B,0
7,88585630,0.951422547455877,rs6958794,0.0609,0.1168,ZNF804B,0
7,88591218,0.561459772987291,rs7802386,0.5807,0.0786,ZNF804B,0
7,88656961,0.0122730922885239,rs10085792,2.5042,0.0921,ZNF804B,0
7,88685305,0.959153148112819,rs17167529,0.0512,-0.0113,ZNF804B,0
7,88964128,0.632793478434905,rs17161624,0.4778,0.0018,ZNF804B,159847
7,89179920,0.789174993988127,rs2188678,0.2674,-0.1442,ZNF804B,375639
7,89312679,0.407705220393836,rs10215711,0.8279,-0.1228,DPY19L2P4,273970
7,89345366,0.0754491935949773,rs2191496,1.7777,0.1038,DPY19L2P4,241283
7,89747918,0.664653008570895,rs10266179,0.4335,-0.1262,C7orf63,0
7,89958396,0.345626887865365,rs1005883,0.9431,-0.1339,CLDN12,75193
7,90002361,0.946634982014075,rs2285536,0.0669,0.0072,CLDN12,119158
7,90065746,0.0958139968570322,rs4727233,1.6655,-0.0468,PFTK1,110901
7,90070129,0.952407361939549,rs17864075,0.0597,0.2085,PFTK1,106518
7,90505567,0.389086541021243,rs11974590,0.8613,0.0526,PFTK1,0
7,90612220,0.0986536156851798,rs10280361,1.6514,-0.0216,PFTK1,0
7,90940242,0.778430629521608,rs11981000,0.2814,0.1923,FZD1,204175
7,91271763,0.259818679187447,rs6949881,1.1268,-0.0754,MTERF,68193
7,91426130,0.725285668158904,rs7781597,0.3514,0.1685,AKAP9,0
7,92151669,0.503204516135156,rs2237573,0.6695,0.1373,CDK6,0
7,92270328,0.379756561014801,rs17147373,0.8783,0.0165,CDK6,0
7,92901758,0.886379019590095,rs12669504,0.1429,-0.0163,CALCR,0
7,92974718,0.53277964098379,rs17165514,0.6238,-0.0196,CALCR,0
7,93202862,0.906628494383767,rs2677049,0.1173,0.1512,TFPI2,150818
7,93944705,0.626907779602334,rs17166316,0.4861,-0.0711,CASD1,32400
7,94020309,0.828710868023336,rs6465417,0.2164,-0.0592,CASD1,0
7,94047868,0.105095512233675,rs17400379,1.6206,-0.0338,SGCE,4603
7,94176799,0.685978972353041,rs10808087,0.4043,-0.1417,PEG10,39858
7,94292849,0.743619117187336,rs11975183,0.3271,-0.1062,PPP1R9A,82035
7,94780415,0.623856909805909,rs3917514,0.4904,-0.0911,PON1,0
7,94916232,0.474441581405699,rs7778623,0.7153,-0.0566,PON2,13913
7,94962455,0.838997000362724,rs17717858,0.2032,0.052,ASB4,0
7,94980216,0.248606009176001,rs10225152,1.1537,-0.1194,ASB4,0
7,94999946,0.544371255207807,rs2375019,0.6062,0.0938,ASB4,0
7,95226630,0.607323477044702,rs6965928,0.5139,-0.0495,DYNC1I1,13207
7,95483235,0.400493543129414,rs13241648,0.8407,0.0297,DYNC1I1,0
7,95598630,0.55648802802898,rs6465487,0.5881,-0.0174,SLC25A13,0
7,96419747,0.427672434598207,rs17598306,0.7932,0.2471,AK095619,14310
7,96826325,0.845268708188087,rs918008,0.1952,0.1001,ACN9,177315
7,97156516,0.460985464975238,rs1005152,0.7372,0.0301,TAC1,42690
7,97337346,0.741295433603227,rs17345759,0.3301,-0.117,ASNS,0
7,97647331,0.708052076399326,rs9641232,0.3745,0.01,LMTK2,0
7,97955097,0.83985633845441,rs6962441,0.2021,-0.0724,BAIAP2L1,86782
7,98157377,0.353399595245719,rs10274409,0.928,0.1821,NPTX2,60262
7,98460174,0.593048806069419,rs6960639,0.5344,0.0794,SMURF1,2825
7,98508964,0.362784845288843,rs7810735,0.9101,-0.0592,SMURF1,0
7,99199562,0.672510632313788,rs28371759,0.4227,-0.0856,CYP3A4,0
7,99549550,0.0380287521984428,rs4134898,2.0745,-0.0929,TAF6,0
7,99819711,0.757262870203704,rs6945952,0.3091,-0.0145,PILRA,0
7,99850270,0.806352355051786,rs34919929,0.2451,0.0361,ZCWPW1,0
7,99920773,0.20686612976715,rs7455925,1.2622,0.0461,C7orf51,0
7,100320656,0.21505949087441,rs3757868,1.2398,0.057,ARS2,0
7,100600551,0.300014176638797,rs2286119,1.0364,-0.1663,C7orf52,0
7,100853809,0.174419326940551,rs4045,1.3581,0.1076,EMID2,0
7,101606035,0.326272571925074,rs420437,0.9816,-0.0111,CUX1,0
7,101746087,0.839986768551171,rs2242586,0.2019,0.0379,SH2B2,0
7,102189846,0.576145737199113,rs2908625,0.559,-0.1865,MGC35361,0
7,102314102,0.0298853574786335,rs6973081,2.1716,-0.0413,FBXL13,0
7,102382212,0.438928542193025,rs9718453,0.774,-0.0092,FBXL13,0
7,102928939,0.215829957975075,rs17152161,1.2377,-0.1212,RELN,0
7,102943213,0.79017551522702,rs2528863,0.2661,0.0987,RELN,0
7,102970406,0.177881595911458,rs362758,1.3473,0.1089,RELN,0
7,103065858,0.349052052479237,rs3025970,0.9364,0.0233,RELN,0
7,103175234,0.0672347117215395,rs497536,1.8301,-0.0568,RELN,0
7,103333644,0.40714059304446,rs802786,0.8289,0.0722,RELN,0
7,103347852,0.368033024249598,rs802788,0.9002,-0.0404,RELN,0
7,103666512,0.769542343448848,rs4727590,0.293,-0.0601,ORC5L,30814
7,103823052,0.0340546988882124,rs1989823,2.1194,0.0873,LHFPL3,0
7,104046956,0.923231970984489,rs6948818,0.0964,0.0998,LHFPL3,0
7,104054425,0.163144588004798,rs13222581,1.3946,-0.0501,LHFPL3,0
7,104222449,0.801923880819231,rs2470961,0.2509,1e-04,LHFPL3,0
7,104343668,0.379060662351549,rs7805974,0.8796,0.0144,BC050337,0
7,104621653,0.890330063644797,rs10277120,0.1379,-0.0987,SRPK2,0
7,104823926,0.15850465442054,rs10267633,1.4101,0.1278,SRPK2,7350
7,105008333,0.134103231597692,rs1706923,1.4981,-0.1445,BC062748,0
7,105380214,0.670279555954039,rs10244535,0.4258,0.0729,FLJ23834,10706
7,105496114,0.859707823256031,rs734787,0.1767,0.0012,SYPL1,22073
7,105609167,0.297644461505115,rs12112530,1.0415,-0.0616,NAMPT,66800
7,105842456,0.789802128681913,rs2539828,0.2666,0.1063,AF086203,74951
7,106102947,0.959905242780223,rs342197,0.0503,0.1243,AF086203,0
7,106195805,0.520427062176168,rs6466131,0.6427,-0.0782,AF086203,0
7,106575857,0.108659138903022,rs6946931,1.6042,0.0218,PRKAR2B,0
7,106662636,0.608301160857081,rs2237664,0.5125,0.1524,COG5,0
7,107379434,0.388943361816928,rs2072209,0.8615,-0.0514,LAMB1,0
7,107853429,0.601907454431057,rs2395996,0.5217,-0.0214,NRCAM,0
7,108259541,0.992895583622158,rs10251039,0.0089,-0.1086,LOC154907,51732
7,108312280,0.669974499382079,rs848400,0.4262,0.176,LOC154907,408
7,108490386,0.405969324056059,rs7811540,0.831,0.0967,LOC154907,178514
7,109054846,0.00314919115044177,rs711459,2.9528,0.0833,EIF3IP1,331673
7,109176297,0.351045512827113,rs2396158,0.9326,-0.1271,EIF3IP1,210222
7,109575253,0.0679644718766212,rs1962006,1.8252,0.0659,EIF3IP1,187748
7,109742328,0.684435028582811,rs6466326,0.4064,-0.1432,IMMP2L,348017
7,109849756,0.60818870854564,rs10224097,0.5127,0.086,IMMP2L,240589
7,110023733,0.539735588012263,rs17157847,0.6132,-0.0405,IMMP2L,66612
7,110262422,0.702608504565433,rs12531989,0.3818,-0.0695,IMMP2L,0
7,110718711,0.832361571025103,rs37757,0.2117,0.0361,IMMP2L,0
7,110835815,0.0574708925560117,rs38744,1.8997,0.0688,IMMP2L,0
7,111624797,0.884322282858193,rs17159351,0.1455,-0.0042,DOCK4,0
7,111961085,0.86902387207374,rs3111452,0.1649,-0.0924,C7orf53,42908
7,112173327,0.749880839837715,rs1227158,0.3188,-0.1045,TMEM168,19695
7,112784662,0.0164459887892008,rs13221244,2.3989,-0.0125,BC107860,238790
7,113033857,0.405482129892334,rs2940356,0.8319,-0.0503,PPP1R3A,270260
7,113433513,0.357824694830924,rs2396706,0.9195,0.0022,PPP1R3A,87196
7,114000479,0.69607394747436,rs7788346,0.3906,0.0843,FOXP2,0
7,114120900,0.530770059674978,rs1058335,0.6268,0.0165,FOXP2,2573
7,114150802,0.982796523952857,rs1378770,0.0216,-0.0707,FOXP2,32475
7,114931973,0.568259730935097,rs11977278,0.5706,0.1098,BC039665,174665
7,115141670,0.978654289618134,rs10268053,0.0268,0.0513,BC039665,31763
7,115285315,0.392376290634274,rs6948338,0.8553,-0.0914,TFEC,77122
7,115295899,0.686222308548167,rs6960629,0.404,0.0349,TFEC,66538
7,115690464,0.768985904520378,rs10255362,0.2937,-0.0278,TES,4392
7,115992542,0.513150870334357,rs11974088,0.6539,0.0605,CAV1,4077
7,116046131,0.293914974434301,rs13238514,1.0496,0.0185,MET,53563
7,116350167,0.11240031872876,rs1978105,1.5875,-0.0741,CAPZA2,3619
7,116672385,0.0112714190036058,rs2106897,2.5342,0.06,ST7,21189
7,117270106,0.552966809133068,rs6466626,0.5933,0.1471,CTTNBP2,0
7,117366599,0.334138495149091,rs16870152,0.9658,0.0844,CTTNBP2,65803
7,117857097,0.0848819606471807,rs7782386,1.723,0.1139,ANKRD7,187117
7,118533537,0.721929332241416,rs17142036,0.3559,0.0494,ANKRD7,863557
7,118959052,0.935360541567206,rs7809086,0.0811,0.0757,KCND2,741905
7,120063197,0.495911643840373,rs17142876,0.6809,0.1552,KCND2,0
7,120162422,0.874061065958813,rs10266090,0.1585,-0.013,KCND2,0
7,120200388,0.81559898937121,rs12531045,0.2332,0.0236,TSPAN12,14221
7,120577523,0.87018474121578,rs6950680,0.1634,0.0809,C7orf58,0
7,120689912,0.141626459546387,rs4731006,1.4698,0.0523,C7orf58,0
7,120905303,0.103371494216844,rs1919090,1.6287,-0.0486,LOC392979,0
7,121721891,0.949245385825634,rs284346,0.0637,0.0128,FEZF1,7395
7,121805301,0.24308093287982,rs1859350,1.1673,-0.1189,CADPS2,0
7,122467155,0.0707950086798519,rs13221935,1.8068,-0.0413,TAS2R16,44166
7,122587003,0.854925633873791,rs12537296,0.1828,0.0778,SLC13A1,0
7,122657405,0.836947018047795,rs17145591,0.2058,0.0662,SLC13A1,30145
7,122742583,0.96316115395166,rs11984044,0.0462,-0.0145,SLC13A1,115323
7,123150894,0.14983533276245,rs1911145,1.4401,0.1117,WASL,0
7,123340204,0.820812435587868,rs13221454,0.2265,0.067,SPAM1,12360
7,123618621,0.192966257687658,rs6977995,1.3019,0.0229,BC031318,146048
7,123643107,0.834989870665595,rs1029848,0.2083,0.0894,BC031318,121562
7,123657548,0.139690577052534,rs2041405,1.4769,-0.1184,BC031318,107121
7,123708118,0.494163791416213,rs41358346,0.6837,-0.056,BC031318,56551
7,123719842,0.774636661633849,rs4496905,0.2863,0.1752,BC031318,44827
7,123766337,0.420947066741064,rs2040931,0.8048,-0.157,BC031318,0
7,123983680,0.837860750267282,rs1917353,0.2046,-0.1915,LOC136157,79436
7,124109645,0.823344222037122,rs10954043,0.2232,-0.0781,GPR37,63704
7,124139669,0.935714670456946,rs849646,0.0807,-0.0819,GPR37,33680
7,124874555,0.884868523804471,rs1464994,0.1448,-0.0105,EF565094,182975
7,124888900,0.348050697008148,rs1316624,0.9384,0.0064,EF565094,197320
7,125272032,0.744794063502923,rs10281994,0.3255,-0.0119,EF565094,580452
7,125361282,0.0187467124778777,rs1419559,2.3505,0.2098,GRM8,504605
7,125652678,0.984671366168186,rs7781404,0.0192,0.1389,GRM8,213209
7,125660694,0.0591460168361664,rs1673373,1.8871,-0.0451,GRM8,205193
7,125940799,0.513969466090202,rs2237735,0.6527,-0.0108,GRM8,0
7,126433716,0.529258231399581,rs7778604,0.6291,-0.0494,GRM8,0
7,126634252,0.325982599752024,rs886003,0.9822,0.0573,GRM8,0
7,126728310,0.65954286349006,rs10246291,0.4405,-0.09,GRM8,57506
7,126871830,0.918963901232928,rs6950973,0.1017,-0.0961,ZNF800,51828
7,126908717,0.291555689647794,rs1361953,1.0547,-0.0754,ZNF800,88715
7,127164153,0.909132220083848,rs3757783,0.1141,-0.1615,SND1,0
7,127618816,0.355667679570615,rs896183,0.9237,0.0955,LEP,49750
7,128030987,0.818027693312615,rs10215566,0.2301,-0.0109,BC062355,37639
7,128040632,0.467435441911221,rs7800335,0.7267,0.208,BC062355,27994
7,128157007,0.982350880978629,rs11972822,0.0221,0.0445,FAM71F1,0
7,128198316,0.33299112203531,rs6972005,0.9681,0.063,CALU,0
7,128789196,0.0842586210928857,rs7805353,1.7265,-0.1679,AHCYL2,0
7,129120182,0.734351473394781,rs1984823,0.3393,0.0397,NRF1,0
7,129436766,0.997499324847013,rs7787207,0.0031,0.052,ZC3HC1,8595
7,129716326,0.948282778728753,rs3800772,0.0649,0.0338,CPA2,0
7,129730153,0.0848680534400046,rs6960767,1.7231,-0.106,CPA4,0
7,129775611,0.624940869165584,rs6946506,0.4889,-0.0023,CPA5,0
7,129800874,0.819997927173972,rs1465370,0.2275,-0.078,AK097910,4252
7,129834902,0.898434338858351,rs13239658,0.1276,-0.0388,TSGA14,0
7,129835399,0.786924115382135,rs17164965,0.2703,0.004,TSGA14,0
7,130189322,0.7284263712354,rs17186278,0.3472,0.0659,CR618431,0
7,131035760,0.0364868396427482,rs10231383,2.0915,0.091,PODXL,143845
7,131106113,0.13888150267303,rs1477229,1.48,-0.0214,PODXL,214198
7,131147347,0.480511051137,rs10272905,0.7055,0.0844,PODXL,255432
7,131536466,0.718222487252206,rs4728252,0.3608,0.0583,PLXNA4,0
7,131541396,0.817026247270405,rs4731854,0.2314,-0.0376,PLXNA4,0
7,131653293,0.189657358918339,rs17166338,1.3116,-0.0427,PLXNA4,0
7,132017770,0.449039351660758,rs728469,0.757,-0.0444,AK097607,0
7,132055624,0.74294808623381,rs17166719,0.328,-0.0067,AK097607,0
7,132060044,0.231465855846182,rs17166729,1.1966,-0.1485,AK097607,0
7,132494000,0.253068110905588,rs2343268,1.1429,-0.1878,NR_002198,9299
7,133250817,0.186914584366605,rs10488180,1.3198,-0.058,EXOC4,0
7,133619979,0.0489928212482482,rs2241332,1.9687,0.0312,SLC35B4,4650
7,133716053,0.165646467823535,rs1364428,1.3863,0.035,AKR1B1,61593
7,134223983,0.447644443018362,rs1563047,0.7593,0.0173,CALD1,0
7,134541395,0.180213077925146,rs292593,1.3401,-0.1071,WDR91,0
7,134614612,0.0481114508584142,rs292670,1.9764,0.1603,STRA8,20829
7,134666994,0.720778817776591,rs7777931,0.3574,-0.032,CNOT4,30094
7,134670663,0.193636952666566,rs7798021,1.2999,-0.0588,CNOT4,26425
7,135064166,0.900976183824241,rs3807338,0.1244,-0.0155,SLC13A4,694
7,135079333,0.743787664687261,rs4430037,0.3268,-0.0716,FAM180A,0
7,135083197,0.411449883598834,rs10954502,0.8213,-0.0835,FAM180A,0
7,135195955,0.88420708081685,rs4355718,0.1456,-0.0724,MTPN,66087
7,135260498,0.650911835022271,rs17168522,0.4525,0.0592,MTPN,1544
7,135396826,0.178550656652078,rs9986699,1.3452,0.1457,MTPN,84083
7,135826940,0.0707983647007495,rs7788361,1.8068,0.2308,CHRM2,377431
7,136185682,0.660591745749116,rs6943675,0.4391,-0.0402,CHRM2,18689
7,136336298,0.666571791982278,rs17168868,0.4309,-0.0909,CHRM2,0
7,136753038,0.371937969466671,rs1647189,0.8928,0.1569,DGKI,0
7,137439032,0.532522110734135,rs6980334,0.6242,0.0827,AKR1D1,0
7,137461567,0.435498349135742,rs1994462,0.7798,0.1296,AKR1D1,7978
7,137763401,0.0019139361102134,rs6964218,3.1033,-0.1046,DQ573774,12685
7,137783367,0.179807680426165,rs13229601,1.3413,0.0094,DQ573774,7243
7,138061965,0.589804243994877,rs3800569,0.5391,-0.0881,ATP6V0A4,0
7,138158803,0.437240863218904,rs7801552,0.7769,-0.2602,KIAA1549,7863
7,138180829,0.161817365558818,rs11765253,1.399,0.0349,KIAA1549,0
7,138188628,0.920855590607971,rs1037326,0.0994,-0.093,KIAA1549,0
7,138191752,0.485867795534432,rs17160581,0.6969,-0.0195,KIAA1549,0
7,138293142,0.984655185136944,rs552946,0.0192,0.1412,KIAA1549,38033
7,138297767,0.264926314121112,rs1463914,1.1148,0.165,KIAA1549,42658
7,138359389,0.620546363992617,rs10257544,0.4951,0.1868,ZC3HAV1L,1602
7,138371561,0.411893498850986,rs2279860,0.8206,0.2466,ZC3HAV1L,247
7,138388744,0.37449846835807,rs11977775,0.8881,-0.0523,ZC3HAV1,0
7,138394373,0.074136815732345,rs17160701,1.7858,0.01,ZC3HAV1,0
7,138987116,0.432745506986976,rs7781224,0.7845,0.0372,HIPK2,0
7,139108718,0.167256294982508,rs2058265,1.3811,0.1072,HIPK2,0
7,139303078,0.135314949322492,rs8192835,1.4935,-0.0324,TBXAS1,0
7,139311144,0.963733716867864,rs41723,0.0455,0.1506,TBXAS1,0
7,139491055,0.568689685780555,rs724396,0.57,-0.1596,JHDM1D,0
7,139549163,0.667157541261986,rs10279097,0.4301,-0.1001,JHDM1D,25954
7,139982039,0.161387265427038,rs11767611,1.4004,-0.0471,DENND2A,33229
7,140426359,0.928734339307994,rs4726259,0.0894,-0.0659,MRPS33,65110
7,140551461,0.820914056384936,rs7793873,0.2264,-0.0864,MRPS33,190212
7,140758275,0.0213188941124827,rs2334,2.3023,0.0629,AL359605,64624
7,140801162,0.593867385061458,rs7790490,0.5332,0.0731,AL359605,21737
7,141102661,0.0794844566844404,rs12540335,1.7537,0.1634,SSBP1,5936
7,141251777,0.408313271589577,rs12672317,0.8269,-0.0527,OR9A4,13367
7,141343220,0.889847813174129,rs1554779,0.1385,-0.0574,MGAM,0
7,141476756,0.169037598883733,rs3823669,1.3753,0.0017,LOC93432,0
7,141531672,0.182888905517757,rs10952518,1.3319,-0.1878,LOC100124692,0
7,141544064,0.873632437782362,rs3110843,0.159,0.0822,LOC100124692,0
7,141616255,0.80318528553471,rs4236470,0.2492,-0.1369,LOC730441,0
7,141653820,0.109108712989837,rs7357130,1.6022,-0.0305,TCRBV9S1A1T,1037
7,142263364,0.242900809273124,rs8177102,1.1678,0.131,EPHB6,0
7,142283454,0.991320456843823,rs4987664,0.0109,0.1818,TRPV6,0
7,142293962,0.64529864070937,rs4987599,0.4603,-0.2017,TRPV6,364
7,142471664,0.970112819690257,rs10226320,0.0375,0.0861,OR6W1P,661
7,142631356,0.781695491401479,rs534126,0.2771,0.0195,TAS2R40,1092
7,143705946,0.372706199763343,rs713253,0.8914,0.1209,ARHGEF5,0
7,143744786,0.562550793169066,rs1208187,0.5791,0.0099,NOBOX,6534
7,143790291,0.884901123819873,rs4371917,0.1448,0.0713,TPK1,0
7,144280173,0.563574925763533,rs6464631,0.5775,-0.006,TPK1,116095
7,144471657,0.325654527172446,rs725849,0.9829,0.1173,TPK1,307579
7,144490019,0.0327122500166297,rs11973445,2.1356,-0.1013,TPK1,325941
7,144572230,0.834843617398292,rs11764868,0.2085,0.0901,TPK1,408152
7,144786600,0.161652140552178,rs17169705,1.3995,-0.06,TPK1,622522
